"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Maxx Crosby","LVR","DL","14225","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7461089494163,20.2486304721693,NA,NA,0.0250583657587549,0.045508009081712,2.44844357976654,0.544351376011552,0.0995136186770428,0.0974492119535444,2019,1997-08-22,NA,NA,NA,NA
"DeForest Buckner","IND","DL","12688","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3549805447471,21.6460144070034,NA,NA,0.0125291828793774,0.022754004540856,3.98634241245136,1.69077378454112,0.366142996108949,0.229005648090829,2016,1994-03-17,NA,NA,NA,NA
"Danielle Hunter","HOU","DL","12221","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.1779377431907,16.3678520377584,NA,NA,0.0187937743190661,0.034131006811284,2.10001945525292,0.443661164261093,0.0945379377431907,0.0925767513558672,2015,1994-10-29,NA,NA,NA,NA
"Christian Barmore","NE","DL","15357","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5060311284047,26.723915267909,NA,NA,0.0187937743190661,0.034131006811284,2.9277626459144,1.488705731055,0.0746352140077821,0.0730869089651583,2021,1999-07-28,NA,"Illness",2024,0
"AShawn Robinson","CAR","DL","12697","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6343913713405,22.1395133189508,NA,NA,0.0545762711864407,0.0777817459305202,3.48477657935285,0.876812408671319,0.0545762711864407,0.0777817459305202,2016,1995-03-21,NA,NA,NA,NA
"Carl Granderson","NO","DL","14405","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4376653696498,17.5808789197289,NA,NA,0.0219260700389105,0.039819507946498,1.55468871595331,0.548678305510053,0.0746352140077821,0.0730869089651583,2019,1996-12-18,NA,NA,NA,NA
"Christian Wilkins","LVR","DL","14162","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4270428015564,20.0953110457977,NA,NA,0.0532490272373541,0.0967045192986381,1.73684824902724,0.77907073641138,0.42136186770428,0.272857793469924,2019,1970-01-01,NA,NA,NA,NA
"Kobie Turner","LAR","DL","16282","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6972568093385,25.4666034832171,NA,NA,0.0281906614785992,0.051196510216926,1.59227626459144,0.602369855191758,0.06965953307393,0.0682144483674811,2023,1999-04-26,NA,NA,NA,NA
"Sam Hubbard","CIN","DL","13684","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.835233463035,17.6248749772163,NA,NA,0.0156614785992218,0.02844250567607,1.57346303501946,0.816007755127048,0.0646838521400778,0.0633419877698039,2018,NA,"Q","Knee",2024,0
"Jeffery Simmons","TEN","DL","14163","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2630155642023,20.000762553225,NA,NA,0.0156614785992218,0.02844250567607,1.94842412451362,0.219768186696197,0.06965953307393,0.0682144483674811,2019,1997-07-28,NA,NA,NA,NA
"Nick Bosa","SF","DL","14147","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.7823540856031,16.73315269862,NA,NA,0.0532490272373541,0.0967045192986381,2.34871595330739,0.986353644645532,0.0895622568093385,0.0877042907581899,2019,1997-10-23,NA,NA,NA,NA
"Brian Burns","NYG","DL","14171","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8310700389105,16.208715250055,NA,NA,0.0281906614785992,0.051196510216926,2.42437743190661,0.994173765829153,0.0796108949416342,0.0779593695628355,2019,1998-04-23,NA,NA,NA,NA
"Cameron Heyward","PIT","DL","10266","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3277821011673,18.1518713003288,NA,NA,0.043852140077821,0.0796390158929961,2.99400778210117,0.696776876380391,0.06965953307393,0.0682144483674811,2011,1989-05-06,NA,NA,NA,NA
"Micah Parsons","DAL","DL","15350","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5135019455253,13.0975506635368,NA,NA,0.0156614785992218,0.02844250567607,1.68217898832685,0.358663767662037,0.0845865758754864,0.0828318301605128,2021,1999-05-26,NA,NA,NA,NA
"Preston Smith","GB","DL","12270","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2829961089494,19.4410718158976,NA,NA,0.137821011673152,0.250294049949416,2.40120622568093,0.381330173146937,0.0845865758754864,0.0828318301605128,2015,1992-11-17,NA,NA,NA,NA
"Leonard Williams","SEA","DL","12225","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5427821011673,15.6055955672631,NA,NA,0.0407198443579767,0.0739505147577821,1.81661478599222,0.788612957662834,0.0547324902723735,0.0535970665744494,2015,1994-06-20,NA,NA,NA,NA
"Demarcus Lawrence","DAL","DL","11769","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1313424124514,17.0057205251993,NA,NA,0.0469844357976654,0.0853275170282101,4.3456420233463,2.23566842021052,0.06965953307393,0.0682144483674811,2014,1992-04-28,NA,NA,NA,NA
"Montez Sweat","CHI","DL","14148","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.3700778210117,14.4047809549206,NA,NA,0.0375875486381323,0.068262013622568,3.07307392996109,1.36112583257065,0.0796108949416342,0.0779593695628355,2019,1996-09-04,NA,NA,NA,NA
"Myles Garrett","CLE","DL","13198","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.3482295719844,13.8137022632575,NA,NA,0.0156614785992218,0.02844250567607,2.42511673151751,1.30526796936012,0.0995136186770428,0.0974492119535444,2017,1995-12-29,NA,NA,NA,NA
"Zach Allen","DEN","DL","14153","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9021206225681,18.1172604361205,NA,NA,0.0469844357976654,0.0853275170282101,2.38287937743191,0.659430892914056,0.210437743190661,0.0877042907581899,2019,1997-08-20,NA,NA,NA,NA
"Arik Armstead","JAC","DL","12218","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.2965953307393,22.2477758566579,NA,NA,0.0125291828793774,0.022754004540856,1.2527626459144,1.1770765326591,0.0597081712062257,0.0584695271721266,2015,1993-11-15,NA,NA,NA,NA
"Gregory Rousseau","BUF","DL","15346","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4604085603113,14.4242233006494,NA,NA,0.0469844357976654,0.0853275170282101,3.42727626459144,1.12537014997899,0.06965953307393,0.0682144483674811,2021,2000-04-05,NA,NA,NA,NA
"Will Anderson","HOU","DL","16223","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8170233463035,15.3483070008522,NA,NA,0.0313229571984436,0.0568850113521401,1.26889105058366,0.574682931470587,0.06965953307393,0.0682144483674811,2023,2001-09-02,"Q","Ankle",2024,0
"Jonathan Allen","WAS","DL","13208","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9082101167315,15.5517448376626,NA,NA,0.043852140077821,0.0796390158929961,1.87805447470817,0.415563800878347,0.06965953307393,0.0682144483674811,2017,1995-01-16,NA,NA,NA,NA
"Aidan Hutchinson","DET","DL","15805","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5543579766537,11.8902387285498,NA,NA,0.426750972762646,0.418111744972649,5.03145914396887,3.16253029982544,0.0895622568093385,0.0877042907581899,2022,2000-08-09,NA,NA,NA,NA
"Khalil Mack","LAC","DL","11721","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9749291784702,9.12167747730646,NA,NA,0.138951841359773,0.212132034355964,7.59376770538244,3.95979797464467,0,0,2014,1991-02-22,NA,NA,NA,NA
"Rashan Gary","GB","DL","14149","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.4158949416342,18.9786348478515,NA,NA,0.0219260700389105,0.039819507946498,1.80122568093385,0.914184776782466,0.06965953307393,0.0682144483674811,2019,1997-12-03,NA,NA,NA,NA
"George Karlaftis","KC","DL","15808","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.9141634241245,14.3265540322949,NA,NA,0.0281906614785992,0.051196510216926,2.70966926070039,0.702843618296414,0.06965953307393,0.0682144483674811,2022,2001-04-03,NA,NA,NA,NA
"Kayvon Thibodeaux","NYG","DL","15806","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5424319066148,14.1470858344976,NA,NA,0.0344552529182879,0.0625735124873541,3.89237354085603,1.83966520153766,0.0746352140077821,0.0730869089651583,2022,2000-12-15,NA,NA,NA,NA
"Anfernee Jennings","NE","DL","14894","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5603399433428,16.1220346110533,NA,NA,0,0,0.675779036827196,0.494974746830583,0,0,2020,1997-05-01,NA,NA,NA,NA
"Josh Sweat","PHI","DL","13690","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2135408560311,11.7283553973615,NA,NA,0.288443579766537,0.360675981765054,1.1874513618677,0.427557202424919,0.431313229571984,0.26311287227457,2018,1997-03-29,NA,NA,NA,NA
"Joey Bosa","LAC","DL","12686","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1351274787535,18.5261976670876,NA,NA,0,0,2.38951841359773,2.12132034355964,0,0,2016,1995-07-11,"Q","Hand",2024,0
"Bradley Chubb","MIA","DL","13681","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7266288951841,14.8492424049175,NA,NA,0.0926345609065156,0.14142135623731,1.60212464589235,0.919238815542512,0,0,2018,1996-06-24,NA,"Knee - ACL",2024,0
"Kwity Paye","IND","DL","15345","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8655807365439,15.0613744392735,NA,NA,0,0,1.57478753541077,2.40416305603426,0.3,0,2021,1998-11-19,NA,NA,NA,NA
"Harold Landry","TEN","DL","13700","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8063739376771,2.75771644662753,NA,NA,0,0,1.86104815864023,0.212132034355964,0,0,2018,1996-06-05,NA,NA,NA,NA
"Trey Hendrickson","CIN","DL","13284","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1311089494163,13.2071437478187,NA,NA,0.0125291828793774,0.022754004540856,2.60873540856031,1.34694178430205,0.0796108949416342,0.0779593695628355,2017,1994-12-05,NA,NA,NA,NA
"Jonathan Greenard","MIN","DL","14882","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4107648725212,11.3137084989848,NA,NA,0,0,2.78739376770538,1.20208152801713,0.4,0,2020,1997-05-25,NA,NA,NA,NA
"T.J. Watt","PIT","DL","13214","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5011331444759,3.81837661840736,NA,NA,0.861048158640227,0.212132034355964,6.18526912181303,0.282842712474619,0.6,0,2017,1994-10-11,NA,NA,NA,NA
"Jayson Oweh","BAL","DL","15378","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7349858356941,11.8086832458153,NA,NA,0.185269121813031,0.282842712474619,0.861048158640227,0.212132034355964,0,0,2021,1998-12-15,NA,NA,NA,NA
"Dre'Mont Jones","SEA","DL","14164","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8192634560907,14.9906637611548,NA,NA,0,0,1.69475920679887,1.06066017177982,0,0,2019,1997-01-05,NA,NA,NA,NA
"Michael Hoecht","LAR","DL","15565","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8253541076487,4.31335136523794,NA,NA,0,0,1.60212464589235,0.919238815542512,0,0,2020,1997-10-05,NA,NA,NA,NA
"Jadeveon Clowney","CAR","DL","11706","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1898016997167,15.556349186104,NA,NA,0,0,5.80637393767705,2.75771644662754,0,0,2014,1993-02-14,"Q","Illness",2024,0
"Jared Verse","LAR","DL","16653","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7266288951841,14.8492424049175,NA,NA,0,0,1.09263456090652,0.14142135623731,0,0,2024,2000-11-04,NA,NA,NA,NA
"Jonathon Cooper","DEN","DL","15484","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4191218130312,8.27314933988261,NA,NA,0.555807365439094,0.848528137423857,1.60212464589235,0.919238815542512,0.6,0,2021,1998-01-08,NA,NA,NA,NA
"Jaelan Phillips","MIA","DL","15349","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5580736543909,8.48528137423857,NA,NA,0.83371104815864,1.27279220613579,3.11161473087819,1.69705627484771,0.6,0,2021,1999-05-28,"Q","Achilles",2024,0
"Josh Allen","JAC","DL","14167","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.621104815864,2.47487373415292,NA,NA,0.463172804532578,0.707106781186548,1.23158640226629,0.353553390593274,0,0,2019,1997-07-13,NA,NA,NA,NA
"Justin Madubuike","BAL","DL","14900","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.3811614730878,5.1618795026618,NA,NA,0,0,0.536827195467422,0.707106781186548,0,0,2020,1997-11-17,NA,NA,NA,NA
"Laiatu Latu","IND","DL","16651","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9035410764873,18.1726442764943,NA,NA,0,0,1.83371104815864,1.27279220613579,0,0,2024,2000-12-31,NA,NA,NA,NA
"Larry Ogunjobi","PIT","DL","13265","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7349858356941,11.8086832458153,NA,NA,0.41685552407932,0.636396103067893,1.46317280453258,0.707106781186548,0,0,2017,1994-06-03,NA,NA,NA,NA
"Tuli Tuipulotu","LAC","DL","16266","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6127478753541,5.51543289325507,NA,NA,0,0,1.09263456090652,0.14142135623731,0,0,2023,2002-09-03,NA,NA,NA,NA
"Calijah Kancey","TB","DL","16254","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1601983002833,9.40452018978108,NA,NA,0,0,1.74107648725212,1.13137084989848,0,0,2023,2001-03-01,NA,NA,NA,NA
"Andrew Van Ginkel","MIN","DL","14249","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.1473087818697,2.82842712474619,NA,NA,0.231586402266289,0.353553390593274,4.46317280453258,0.707106781186548,0.6,0,2019,1995-07-01,NA,NA,NA,NA
"Jermaine Johnson","NYJ","DL","15809","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8990084985836,2.89913780286485,NA,NA,0.787393767705383,1.20208152801713,5.2042492917847,1.83847763108502,1.4,0,2022,1999-01-08,NA,NA,NA,NA
"Malcolm Koonce","LVR","DL","15395","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.871671388102,4.3840620433566,NA,NA,0,0,0.0926345609065156,0.14142135623731,0,0,2021,1998-06-06,NA,NA,NA,NA
"Alex Highsmith","PIT","DL","14940","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1199716713881,1.34350288425444,NA,NA,0.463172804532578,0.707106781186548,2.46317280453258,0.707106781186548,0.2,0,2020,1997-08-07,NA,NA,NA,NA
"Quinnen Williams","NYJ","DL","14157","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.3515580736544,0.989949493661166,NA,NA,0.370538243626062,0.565685424949238,3.09263456090652,0.14142135623731,0,0,2019,1997-12-21,"Q","Shoulder",2024,0
